date;BTC;LTC;DASH;ETH;1INCH;ADA;ARB;ATOM;BNB;DOT;DYDX;IMX;MATIC;SOL;XMR;XRP;ZEC
23.09.2015;230,71;2,8747;2,4635;0,8970;0;0;0;0;0;0;0;0;0;0;0;0,0069;0
24.09.2015;232,95;2,9096;2,4285;0,8491;0;0;0;0;0;0;0;0;0;0;0;0,0067;0
25.09.2015;235,55;2,9172;2,4508;0,7672;0;0;0;0;0;0;0;0;0;0;0;0,0067;0
26.09.2015;234,38;2,8864;2,3936;0,7475;0;0;0;0;0;0;0;0;0;0;0;0,0066;0
27.09.2015;233,50;2,8803;2,3606;0,7544;0;0;0;0;0;0;0;0;0;0;0;0,0065;0
28.09.2015;235,88;2,9751;2,3836;0,6358;0;0;0;0;0;0;0;0;0;0;0;0,0064;0
29.09.2015;237,86;3,0698;2,3740;0,6143;0;0;0;0;0;0;0;0;0;0;0;0,0059;0
30.09.2015;236,68;3,0080;2,3562;0,6891;0;0;0;0;0;0;0;0;0;0;0;0,0055;0
01.10.2015;237,03;3,0042;2,3247;0,6941;0;0;0;0;0;0;0;0;0;0;0;0,0055;0
02.10.2015;237,57;2,9957;2,2653;0,6726;0;0;0;0;0;0;0;0;0;0;0;0,0057;0
03.10.2015;238,13;3,0135;2,1817;0,6921;0;0;0;0;0;0;0;0;0;0;0;0,0057;0
04.10.2015;238,45;3,0271;2,1561;0,6767;0;0;0;0;0;0;0;0;0;0;0;0,0054;0
05.10.2015;238,70;3,0101;2,2936;0,6490;0;0;0;0;0;0;0;0;0;0;0;0,0051;0
06.10.2015;243,51;3,0827;2,3524;0,6297;0;0;0;0;0;0;0;0;0;0;0;0,0052;0
07.10.2015;244,63;3,1091;2,4215;0,6288;0;0;0;0;0;0;0;0;0;0;0;0,0054;0
08.10.2015;243,21;3,0620;2,3913;0,6121;0;0;0;0;0;0;0;0;0;0;0;0,0052;0
09.10.2015;243,17;3,0883;2,3664;0,6616;0;0;0;0;0;0;0;0;0;0;0;0,0049;0
10.10.2015;244,19;3,1122;2,3785;0,6367;0;0;0;0;0;0;0;0;0;0;0;0,005;0
11.10.2015;245,69;3,1178;2,3733;0,6289;0;0;0;0;0;0;0;0;0;0;0;0,0051;0
12.10.2015;246,31;3,1528;2,3401;0,6416;0;0;0;0;0;0;0;0;0;0;0;0,0052;0
13.10.2015;246,98;3,1502;2,3333;0,6146;0;0;0;0;0;0;0;0;0;0;0;0,0053;0
14.10.2015;251,57;3,1471;2,3583;0,5443;0;0;0;0;0;0;0;0;0;0;0;0,0054;0
15.10.2015;254,00;3,1292;2,2836;0,5429;0;0;0;0;0;0;0;0;0;0;0;0,0054;0
16.10.2015;259,96;3,1192;2,3121;0,5452;0;0;0;0;0;0;0;0;0;0;0;0,0054;0
17.10.2015;267,92;3,0958;2,3975;0,5449;0;0;0;0;0;0;0;0;0;0;0;0,0053;0
18.10.2015;266,17;3,0436;2,3900;0,5323;0;0;0;0;0;0;0;0;0;0;0;0,0051;0
19.10.2015;262,88;3,0310;2,3557;0,5008;0;0;0;0;0;0;0;0;0;0;0;0,005;0
20.10.2015;267,00;3,0745;2,3907;0,4655;0;0;0;0;0;0;0;0;0;0;0;0,0049;0
21.10.2015;267,28;3,0898;2,3552;0,4509;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
22.10.2015;271,28;3,1060;2,3381;0,5107;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
23.10.2015;276,10;3,1102;2,3595;0,5555;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
24.10.2015;279,09;3,0979;2,2479;0,5473;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
25.10.2015;287,69;3,1011;2,2659;0,6216;0;0;0;0;0;0;0;0;0;0;0;0,0046;0
26.10.2015;282,89;3,0864;2,1806;0,6726;0;0;0;0;0;0;0;0;0;0;0;0,0046;0
27.10.2015;290,56;3,0941;2,1637;0,7979;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
28.10.2015;299,95;3,0980;2,1584;0,9237;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
29.10.2015;309,89;3,4661;2,2487;1,0693;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
30.10.2015;323,90;3,9631;2,5459;1,1412;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
31.10.2015;320,80;3,9377;2,4418;0,9751;0;0;0;0;0;0;0;0;0;0;0;0,0048;0
01.11.2015;319,58;3,8749;2,5062;0,9839;0;0;0;0;0;0;0;0;0;0;0;0,0048;0
02.11.2015;343,64;4,0687;2,5591;1,0242;0;0;0;0;0;0;0;0;0;0;0;0,005;0
03.11.2015;386,60;4,4363;2,7204;1,0012;0;0;0;0;0;0;0;0;0;0;0;0,0053;0
04.11.2015;434,26;4,6444;2,5965;0,8682;0;0;0;0;0;0;0;0;0;0;0;0,0053;0
05.11.2015;409,45;4,0775;2,5190;0,9236;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
06.11.2015;374,35;3,7017;2,5553;0,9189;0;0;0;0;0;0;0;0;0;0;0;0,0045;0
07.11.2015;381,40;3,6126;2,7268;0,9028;0;0;0;0;0;0;0;0;0;0;0;0,0046;0
08.11.2015;379,15;3,5317;2,6768;0,9724;0;0;0;0;0;0;0;0;0;0;0;0,0046;0
09.11.2015;373,92;3,3524;2,5138;1,0228;0;0;0;0;0;0;0;0;0;0;0;0,0047;0
10.11.2015;354,29;3,2417;2,4927;0,9847;0;0;0;0;0;0;0;0;0;0;0;0,0045;0
11.11.2015;320,18;3,0305;2,3031;0,8306;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
12.11.2015;328,84;3,1253;2,4297;0,8353;0;0;0;0;0;0;0;0;0;0;0;0,0044;0
13.11.2015;333,41;3,2203;2,4955;0,8811;0;0;0;0;0;0;0;0;0;0;0;0,0045;0
14.11.2015;334,05;3,2140;2,4742;0,8914;0;0;0;0;0;0;0;0;0;0;0;0,0044;0
15.11.2015;325,96;3,1358;2,3638;0,8980;0;0;0;0;0;0;0;0;0;0;0;0,0042;0
16.11.2015;323,67;3,1200;2,2999;0,9181;0;0;0;0;0;0;0;0;0;0;0;0,0042;0
17.11.2015;333,95;3,1949;2,2972;0,9673;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
18.11.2015;333,57;3,1886;2,3162;0,9755;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
19.11.2015;330,26;3,1703;2,2825;0,9721;0;0;0;0;0;0;0;0;0;0;0;0,0042;0
20.11.2015;319,27;3,1048;2,1884;0,9266;0;0;0;0;0;0;0;0;0;0;0;0,0042;0
21.11.2015;323,85;3,1329;2,2047;0,9496;0;0;0;0;0;0;0;0;0;0;0;0,0042;0
22.11.2015;324,12;3,1391;2,1313;0,9714;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
23.11.2015;323,20;3,1291;2,1056;0,9514;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
24.11.2015;320,58;3,1093;2,1026;0,9216;0;0;0;0;0;0;0;0;0;0;0;0,0042;0
25.11.2015;322,89;3,2158;2,1075;0,8750;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
26.11.2015;346,96;3,5286;2,2240;0,8527;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
27.11.2015;355,64;3,5739;2,1815;0,8800;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
28.11.2015;355,84;3,5213;2,1114;0,8951;0;0;0;0;0;0;0;0;0;0;0;0,0042;0
29.11.2015;363,71;3,5889;2,1192;0,8869;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
30.11.2015;376,32;3,6576;2,1748;0,8711;0;0;0;0;0;0;0;0;0;0;0;0,0043;0
01.12.2015;367,57;3,5168;2,1174;0,8702;0;0;0;0;0;0;0;0;0;0;0;0,0041;0
02.12.2015;355,79;3,3688;2,1119;0,8479;0;0;0;0;0;0;0;0;0;0;0;0,0041;0
03.12.2015;363,78;3,3885;2,2924;0,8110;0;0;0;0;0;0;0;0;0;0;0;0,0042;0
04.12.2015;359,62;3,3655;2,3336;0,8305;0;0;0;0;0;0;0;0;0;0;0;0,0045;0
05.12.2015;376,28;3,4544;2,3651;0,8483;0;0;0;0;0;0;0;0;0;0;0;0,005;0
06.12.2015;394,87;3,5126;2,3890;0,8574;0;0;0;0;0;0;0;0;0;0;0;0,0053;0
07.12.2015;392,62;3,5673;2,3341;0,8187;0;0;0;0;0;0;0;0;0;0;0;0,0054;0
08.12.2015;402,55;3,6152;2,3366;0,8027;0;0;0;0;0;0;0;0;0;0;0;0,0061;0
09.12.2015;414,62;3,6733;2,5276;0,7970;0;0;0;0;0;0;0;0;0;0;0;0,0077;0
10.12.2015;415,51;3,6343;2,4776;0,8236;0;0;0;0;0;0;0;0;0;0;0;0,0088;0
11.12.2015;433,22;3,7619;2,5714;0,8730;0;0;0;0;0;0;0;0;0;0;0;0,0081;0
12.12.2015;438,95;3,7300;2,6019;0,9852;0;0;0;0;0;0;0;0;0;0;0;0,0084;0
13.12.2015;433,91;3,6155;2,6423;0,9630;0;0;0;0;0;0;0;0;0;0;0;0,0087;0
14.12.2015;438,72;3,6362;2,7858;0,9811;0;0;0;0;0;0;0;0;0;0;0;0,0082;0
15.12.2015;454,47;3,7243;2,6978;1,0053;0;0;0;0;0;0;0;0;0;0;0;0,0071;0
16.12.2015;454,40;3,7579;2,6381;0,9963;0;0;0;0;0;0;0;0;0;0;0;0,0066;0
17.12.2015;453,34;3,7350;2,6276;0,9537;0;0;0;0;0;0;0;0;0;0;0;0,0067;0
18.12.2015;460,03;3,7681;2,6143;0,9237;0;0;0;0;0;0;0;0;0;0;0;0,0065;0
19.12.2015;461,15;3,7416;2,6347;0,9073;0;0;0;0;0;0;0;0;0;0;0;0,0063;0
20.12.2015;448,27;3,6114;2,5481;0,9212;0;0;0;0;0;0;0;0;0;0;0;0,0063;0
21.12.2015;435,93;3,4870;2,4628;0,9043;0;0;0;0;0;0;0;0;0;0;0;0,0063;0
22.12.2015;439,59;3,4387;2,5320;0,8854;0;0;0;0;0;0;0;0;0;0;0;0,0062;0
23.12.2015;440,56;3,5107;2,5389;0,8694;0;0;0;0;0;0;0;0;0;0;0;0,0061;0
24.12.2015;450,70;3,6369;2,6515;0,8651;0;0;0;0;0;0;0;0;0;0;0;0,006;0
25.12.2015;455,18;3,6419;2,8285;0,8723;0;0;0;0;0;0;0;0;0;0;0;0,0062;0
26.12.2015;430,85;3,5114;2,8257;0,8674;0;0;0;0;0;0;0;0;0;0;0;0,0063;0
27.12.2015;416,38;3,4426;2,6687;0,8513;0;0;0;0;0;0;0;0;0;0;0;0,0062;0
28.12.2015;424,09;3,4930;2,8304;0,8524;0;0;0;0;0;0;0;0;0;0;0;0,0064;0
29.12.2015;426,76;3,4766;3,0003;0,8528;0;0;0;0;0;0;0;0;0;0;0;0,0063;0
30.12.2015;428,19;3,4790;3,7867;0,9029;0;0;0;0;0;0;0;0;0;0;0;0,0062;0
31.12.2015;425,77;3,4557;3,3326;0,9423;0;0;0;0;0;0;0;0;0;0;0;0,0061;0
01.01.2016;431,86;3,5000;3,3862;0,9432;0;0;0;0;0;0;0;0;0;0;0,5088;0,006;0
02.01.2016;433,96;3,5097;3,3357;0,9531;0;0;0;0;0;0;0;0;0;0;0,5303;0,006;0
03.01.2016;429,20;3,4784;3,2394;0,9625;0;0;0;0;0;0;0;0;0;0;0,5151;0,006;0
04.01.2016;431,79;3,4917;3,2924;0,9528;0;0;0;0;0;0;0;0;0;0;0,5135;0,006;0
05.01.2016;431,92;3,4809;3,3631;0,9584;0;0;0;0;0;0;0;0;0;0;0,5181;0,006;0
06.01.2016;429,09;3,4563;3,3448;0,9481;0;0;0;0;0;0;0;0;0;0;0,5061;0,006;0
07.01.2016;443,68;3,5260;3,3783;0,9549;0;0;0;0;0;0;0;0;0;0;0,4987;0,006;0
08.01.2016;455,37;3,5872;3,3439;0,9653;0;0;0;0;0;0;0;0;0;0;0,4952;0,006;0
09.01.2016;450,75;3,5645;3,2709;0,9831;0;0;0;0;0;0;0;0;0;0;0,4989;0,006;0
10.01.2016;444,31;3,5283;3,0512;0,9879;0;0;0;0;0;0;0;0;0;0;0,5002;0,006;0
11.01.2016;447,25;3,5478;3,2068;1,0339;0;0;0;0;0;0;0;0;0;0;0,4866;0,0059;0
12.01.2016;441,89;3,5249;3,0435;1,1605;0;0;0;0;0;0;0;0;0;0;0,4893;0,0059;0
13.01.2016;429,78;3,4623;3,0566;1,1142;0;0;0;0;0;0;0;0;0;0;0,4724;0,0058;0
14.01.2016;430,58;3,4648;3,3262;1,1454;0;0;0;0;0;0;0;0;0;0;0,485;0,0057;0
15.01.2016;395,93;3,2221;3,5054;1,2281;0;0;0;0;0;0;0;0;0;0;0,458;0,0054;0
16.01.2016;372,31;3,0119;3,8318;1,2360;0;0;0;0;0;0;0;0;0;0;0,4623;0,0052;0
17.01.2016;385,49;3,0623;4,4185;1,2670;0;0;0;0;0;0;0;0;0;0;0,4709;0,0051;0
18.01.2016;382,34;3,0171;4,5936;1,4282;0;0;0;0;0;0;0;0;0;0;0,475;0,0053;0
19.01.2016;383,33;3,0246;4,1914;1,3827;0;0;0;0;0;0;0;0;0;0;0,5231;0,0053;0
20.01.2016;400,20;3,2049;4,2824;1,4807;0;0;0;0;0;0;0;0;0;0;0,543;0,0053;0
21.01.2016;414,51;3,3022;4,8242;1,5352;0;0;0;0;0;0;0;0;0;0;0,5453;0,0053;0
22.01.2016;392,45;3,1444;5,4522;1,5225;0;0;0;0;0;0;0;0;0;0;0,5327;0,0052;0
23.01.2016;388,21;3,1126;4,6564;1,7428;0;0;0;0;0;0;0;0;0;0;0,5787;0,0052;0
24.01.2016;396,39;3,1535;4,4669;2,0899;0;0;0;0;0;0;0;0;0;0;0,6205;0,0052;0
25.01.2016;395,38;3,1462;4,0029;2,3398;0;0;0;0;0;0;0;0;0;0;0,5943;0,0051;0
26.01.2016;394,16;3,1472;4,2648;2,3788;0;0;0;0;0;0;0;0;0;0;0,6082;0,0053;0
27.01.2016;394,30;3,2374;4,3438;2,3831;0;0;0;0;0;0;0;0;0;0;0,5931;0,006;0
28.01.2016;387,53;3,2050;4,1942;2,5076;0;0;0;0;0;0;0;0;0;0;0,5923;0,0063;0
29.01.2016;374,80;3,1001;4,2603;2,4506;0;0;0;0;0;0;0;0;0;0;0,5235;0,0064;0
30.01.2016;378,70;3,0995;4,2695;2,5032;0;0;0;0;0;0;0;0;0;0;0,505;0,0068;0
31.01.2016;374,04;3,0787;4,1335;2,3523;0;0;0;0;0;0;0;0;0;0;0,5002;0,0065;0
01.02.2016;372,98;3,0796;4,1173;2,2158;0;0;0;0;0;0;0;0;0;0;0,4958;0,0065;0
02.02.2016;374,40;3,0830;4,1476;2,2985;0;0;0;0;0;0;0;0;0;0;0,4994;0,0067;0
03.02.2016;371,48;3,0633;6,1212;2,4389;0;0;0;0;0;0;0;0;0;0;0,4943;0,0068;0
04.02.2016;380,65;3,1185;4,2404;2,5312;0;0;0;0;0;0;0;0;0;0;0,5053;0,0069;0
05.02.2016;388,32;3,1535;4,3043;2,5376;0;0;0;0;0;0;0;0;0;0;0,4989;0,0071;0
06.02.2016;379,44;3,1155;4,2365;2,5161;0;0;0;0;0;0;0;0;0;0;0,4821;0,0076;0
07.02.2016;377,87;3,1023;4,2559;2,7849;0;0;0;0;0;0;0;0;0;0;0,4877;0,0083;0
08.02.2016;376,59;3,0818;4,2117;3,0683;0;0;0;0;0;0;0;0;0;0;0,4903;0,0083;0
09.02.2016;375,07;3,0666;4,0740;3,5799;0;0;0;0;0;0;0;0;0;0;0,474;0,0079;0
10.02.2016;380,60;3,1053;3,9707;4,2888;0;0;0;0;0;0;0;0;0;0;0,4702;0,0079;0
11.02.2016;379,75;3,0980;3,5316;5,2252;0;0;0;0;0;0;0;0;0;0;0,5332;0,0078;0
12.02.2016;382,27;3,0994;3,6310;5,7779;0;0;0;0;0;0;0;0;0;0;0,5614;0,0079;0
13.02.2016;388,23;3,1272;3,7236;4,8953;0;0;0;0;0;0;0;0;0;0;0,7385;0,0081;0
14.02.2016;400,02;3,1802;3,8355;4,9282;0;0;0;0;0;0;0;0;0;0;0,7616;0,0084;0
15.02.2016;404,02;3,2117;3,9453;5,4369;0;0;0;0;0;0;0;0;0;0;0,7929;0,0086;0
16.02.2016;405,17;3,2019;3,7415;4,7002;0;0;0;0;0;0;0;0;0;0;0,8791;0,0085;0
17.02.2016;413,91;3,2332;3,6271;4,0835;0;0;0;0;0;0;0;0;0;0;0,8242;0,0083;0
18.02.2016;420,79;3,2518;3,4393;4,0399;0;0;0;0;0;0;0;0;0;0;0,7418;0,008;0
19.02.2016;420,34;3,2515;3,6072;4,5276;0;0;0;0;0;0;0;0;0;0;0,7896;0,0081;0
20.02.2016;431,67;3,3791;3,5969;4,4302;0;0;0;0;0;0;0;0;0;0;0,8348;0,0083;0
21.02.2016;438,46;3,4906;3,8873;4,4640;0;0;0;0;0;0;0;0;0;0;0,7839;0,0082;0
22.02.2016;435,97;3,4725;4,0959;5,1165;0;0;0;0;0;0;0;0;0;0;0,7912;0,0081;0
23.02.2016;428,70;3,4516;3,9794;5,6615;0;0;0;0;0;0;0;0;0;0;0,7634;0,008;0
24.02.2016;419,69;3,3741;3,9021;5,8625;0;0;0;0;0;0;0;0;0;0;0,7735;0,008;0
25.02.2016;424,05;3,3666;3,9217;6,0734;0;0;0;0;0;0;0;0;0;0;0,8342;0,008;0
26.02.2016;426,85;3,3700;3,9159;5,9985;0;0;0;0;0;0;0;0;0;0;0,8078;0,008;0
27.02.2016;431,15;3,4208;3,9978;6,2162;0;0;0;0;0;0;0;0;0;0;0,8327;0,008;0
28.02.2016;429,71;3,4130;4,0130;6,4255;0;0;0;0;0;0;0;0;0;0;0,8449;0,0079;0
29.02.2016;436,57;3,4548;3,9522;6,3268;0;0;0;0;0;0;0;0;0;0;0,8689;0,0079;0
01.03.2016;435,97;3,4322;3,9266;7,0632;0;0;0;0;0;0;0;0;0;0;0,8538;0,008;0
02.03.2016;429,91;3,4028;3,9347;8,0336;0;0;0;0;0;0;0;0;0;0;0,8449;0,008;0
03.03.2016;422,38;3,3345;4,2992;9,1736;0;0;0;0;0;0;0;0;0;0;0,9663;0,0081;0
04.03.2016;418,00;3,2978;4,7197;9,3917;0;0;0;0;0;0;0;0;0;0;1,136;0,0081;0
05.03.2016;402,56;3,1919;4,9391;11,0649;0;0;0;0;0;0;0;0;0;0;1,229;0,008;0
06.03.2016;403,76;3,2137;4,8477;10,8749;0;0;0;0;0;0;0;0;0;0;1,1499;0,0079;0
07.03.2016;411,09;3,2367;4,5109;10,4136;0;0;0;0;0;0;0;0;0;0;1,1058;0,0079;0
08.03.2016;413,66;3,2511;4,3934;9,4651;0;0;0;0;0;0;0;0;0;0;1,1043;0,0079;0
09.03.2016;413,81;3,2691;4,6092;10,7991;0;0;0;0;0;0;0;0;0;0;1,201;0,008;0
10.03.2016;415,37;3,2715;4,8785;11,5981;0;0;0;0;0;0;0;0;0;0;1,1848;0,0081;0
11.03.2016;420,46;3,3446;5,1173;10,9787;0;0;0;0;0;0;0;0;0;0;1,1092;0,0085;0
12.03.2016;415,90;3,3330;5,1720;12,2513;0;0;0;0;0;0;0;0;0;0;1,1227;0,0088;0
13.03.2016;414,11;3,3042;5,6598;14,3346;0;0;0;0;0;0;0;0;0;0;1,1873;0,0086;0
14.03.2016;415,44;3,3094;5,6976;13,1858;0;0;0;0;0;0;0;0;0;0;1,1759;0,0085;0
15.03.2016;416,55;3,3072;5,6322;12,6084;0;0;0;0;0;0;0;0;0;0;1,1411;0,0083;0
16.03.2016;416,80;3,3067;6,1503;13,0971;0;0;0;0;0;0;0;0;0;0;1,1599;0,0082;0
17.03.2016;419,44;3,3100;6,0279;11,4903;0;0;0;0;0;0;0;0;0;0;1,19;0,0083;0
18.03.2016;413,28;3,2291;5,9100;9,7618;0;0;0;0;0;0;0;0;0;0;1,217;0,0082;0
19.03.2016;409,10;3,1771;5,9507;10,4662;0;0;0;0;0;0;0;0;0;0;1,1929;0,008;0
20.03.2016;412,51;3,1943;5,9546;10,2159;0;0;0;0;0;0;0;0;0;0;1,351;0,008;0
21.03.2016;411,90;3,1974;6,2307;11,0487;0;0;0;0;0;0;0;0;0;0;1,4446;0,008;0
22.03.2016;415,44;3,2189;6,0787;11,5921;0;0;0;0;0;0;0;0;0;0;1,4325;0,0081;0
23.03.2016;418,31;3,2379;6,3061;11,8182;0;0;0;0;0;0;0;0;0;0;1,3995;0,0082;0
24.03.2016;417,08;3,2336;6,4790;11,6213;0;0;0;0;0;0;0;0;0;0;1,5516;0,0083;0
25.03.2016;416,82;3,2258;7,0424;10,9408;0;0;0;0;0;0;0;0;0;0;1,6606;0,0082;0
26.03.2016;417,62;3,2257;7,2330;10,8822;0;0;0;0;0;0;0;0;0;0;1,6531;0,0081;0
27.03.2016;423,22;3,2746;7,0682;10,5731;0;0;0;0;0;0;0;0;0;0;1,5673;0,008;0
28.03.2016;425,07;3,2798;6,9389;11,1118;0;0;0;0;0;0;0;0;0;0;1,4803;0,0077;0
29.03.2016;419,39;3,2393;7,0267;11,6271;0;0;0;0;0;0;0;0;0;0;1,4946;0,0075;0
30.03.2016;414,66;3,2399;6,9338;11,8183;0;0;0;0;0;0;0;0;0;0;1,4624;0,0075;0
31.03.2016;416,81;3,2442;6,8749;11,6584;0;0;0;0;0;0;0;0;0;0;1,4214;0,0073;0
01.04.2016;417,00;3,2430;6,9033;11,6243;0;0;0;0;0;0;0;0;0;0;1,4442;0,0074;0
02.04.2016;420,25;3,2603;7,1251;11,5417;0;0;0;0;0;0;0;0;0;0;1,5156;0,0075;0
03.04.2016;420,64;3,2608;6,8907;11,6073;0;0;0;0;0;0;0;0;0;0;1,5292;0,0075;0
04.04.2016;420,97;3,2452;6,9646;11,3104;0;0;0;0;0;0;0;0;0;0;1,5482;0,0075;0
05.04.2016;422,43;3,2561;7,1668;10,6614;0;0;0;0;0;0;0;0;0;0;1,5138;0,0075;0
06.04.2016;423,63;3,2533;7,0849;10,6176;0;0;0;0;0;0;0;0;0;0;1,511;0,0074;0
07.04.2016;422,09;3,2444;6,9978;10,3739;0;0;0;0;0;0;0;0;0;0;1,5308;0,0071;0
08.04.2016;422,49;3,2342;6,9773;10,0149;0;0;0;0;0;0;0;0;0;0;1,3287;0,0068;0
09.04.2016;418,70;3,2121;6,6244;9,5646;0;0;0;0;0;0;0;0;0;0;1,2455;0,0065;0
10.04.2016;420,84;3,2318;6,4919;8,2930;0;0;0;0;0;0;0;0;0;0;1,0405;0,0061;0
11.04.2016;421,63;3,2287;6,4620;8,4608;0;0;0;0;0;0;0;0;0;0;1,0556;0,006;0
12.04.2016;425,05;3,2540;6,4387;7,8620;0;0;0;0;0;0;0;0;0;0;0,9476;0,006;0
13.04.2016;424,79;3,2534;6,4799;7,8529;0;0;0;0;0;0;0;0;0;0;0,9921;0,0058;0
14.04.2016;424,19;3,2448;6,4302;8,3812;0;0;0;0;0;0;0;0;0;0;1,0185;0,006;0
15.04.2016;427,17;3,2629;6,1957;8,3530;0;0;0;0;0;0;0;0;0;0;0,987;0,0064;0
16.04.2016;430,80;3,2812;6,1958;8,3781;0;0;0;0;0;0;0;0;0;0;0,9721;0,0064;0
17.04.2016;428,72;3,2675;6,3403;9,1129;0;0;0;0;0;0;0;0;0;0;1,0231;0,0065;0
18.04.2016;428,18;3,2550;6,2368;8,9873;0;0;0;0;0;0;0;0;0;0;1,0684;0,0068;0
19.04.2016;432,04;3,2675;6,3248;8,9434;0;0;0;0;0;0;0;0;0;0;1,1262;0,0071;0
20.04.2016;438,71;3,2806;6,4159;8,5663;0;0;0;0;0;0;0;0;0;0;1,0596;0,0071;0
21.04.2016;445,72;3,3124;6,3091;8,3345;0;0;0;0;0;0;0;0;0;0;1,0046;0,0074;0
22.04.2016;446,97;3,3273;6,2321;7,9656;0;0;0;0;0;0;0;0;0;0;0,9786;0,0074;0
23.04.2016;447,30;3,3225;6,3459;8,1331;0;0;0;0;0;0;0;0;0;0;1,0123;0,0073;0
24.04.2016;454,51;3,4926;6,4880;8,2137;0;0;0;0;0;0;0;0;0;0;1,0141;0,0073;0
25.04.2016;460,06;3,7090;6,2795;7,6532;0;0;0;0;0;0;0;0;0;0;0,9917;0,0073;0
26.04.2016;464,78;3,9468;6,0187;7,3013;0;0;0;0;0;0;0;0;0;0;0,9168;0,0072;0
27.04.2016;455,46;4,0453;6,2737;7,6369;0;0;0;0;0;0;0;0;0;0;0,9166;0,0069;0
28.04.2016;443,05;3,7817;6,4018;7,5295;0;0;0;0;0;0;0;0;0;0;0,9173;0,0067;0
29.04.2016;450,68;3,7845;6,4933;7,4469;0;0;0;0;0;0;0;0;0;0;0,9029;0,0067;0
30.04.2016;451,63;3,7285;6,7128;8,3560;0;0;0;0;0;0;0;0;0;0;0,9261;0,0068;0
01.05.2016;450,20;3,6815;6,7775;8,7192;0;0;0;0;0;0;0;0;0;0;0,92;0,0068;0
02.05.2016;447,08;3,7094;6,7531;9,5563;0;0;0;0;0;0;0;0;0;0;0,9484;0,0068;0
03.05.2016;446,84;3,7101;6,8121;9,7125;0;0;0;0;0;0;0;0;0;0;0,9423;0,0066;0
04.05.2016;448,00;3,7553;6,8274;9,6442;0;0;0;0;0;0;0;0;0;0;0,9249;0,0064;0
05.05.2016;447,19;3,7354;6,8084;9,6620;0;0;0;0;0;0;0;0;0;0;0,9005;0,0063;0
06.05.2016;454,17;3,7637;6,7580;9,4826;0;0;0;0;0;0;0;0;0;0;0,8933;0,0063;0
07.05.2016;458,99;3,9103;6,6524;9,3423;0;0;0;0;0;0;0;0;0;0;0,858;0,0064;0
08.05.2016;457,70;3,9151;6,6612;9,2566;0;0;0;0;0;0;0;0;0;0;0,8662;0,0064;0
09.05.2016;459,50;3,9899;6,6190;9,4206;0;0;0;0;0;0;0;0;0;0;0,8402;0,0064;0
10.05.2016;455,39;3,9540;6,6600;9,3697;0;0;0;0;0;0;0;0;0;0;0,8434;0,0063;0
11.05.2016;452,72;3,8638;6,7451;9,6957;0;0;0;0;0;0;0;0;0;0;0,848;0,0062;0
12.05.2016;452,09;3,8461;6,7245;10,1755;0;0;0;0;0;0;0;0;0;0;0,8654;0,0062;0
13.05.2016;455,25;3,8948;6,8392;10,5214;0;0;0;0;0;0;0;0;0;0;0,8623;0,0061;0
14.05.2016;455,81;3,9823;6,8891;10,2054;0;0;0;0;0;0;0;0;0;0;0,842;0,0061;0
15.05.2016;457,07;4,0338;6,9630;10,1811;0;0;0;0;0;0;0;0;0;0;0,8313;0,006;0
16.05.2016;455,57;4,0702;7,3618;10,6800;0;0;0;0;0;0;0;0;0;0;0,828;0,006;0
17.05.2016;454,34;4,0047;7,3144;11,8019;0;0;0;0;0;0;0;0;0;0;0,83;0,006;0
18.05.2016;454,65;4,0088;7,3515;13,1787;0;0;0;0;0;0;0;0;0;0;0,8385;0,006;0
19.05.2016;446,60;3,9326;7,5782;14,0830;0;0;0;0;0;0;0;0;0;0;0,8481;0,006;0
20.05.2016;440,71;3,8680;8,1516;14,1921;0;0;0;0;0;0;0;0;0;0;0,9167;0,0061;0
21.05.2016;442,74;3,9258;8,0745;13,5764;0;0;0;0;0;0;0;0;0;0;0,9673;0,006;0
22.05.2016;441,23;3,9456;8,1754;14,0514;0;0;0;0;0;0;0;0;0;0;0,9524;0,006;0
23.05.2016;441,58;3,9360;8,0474;13,8275;0;0;0;0;0;0;0;0;0;0;0,9319;0,0059;0
24.05.2016;445,51;3,9617;7,9519;12,8638;0;0;0;0;0;0;0;0;0;0;0,9456;0,0059;0
25.05.2016;448,18;3,9963;7,6553;12,3189;0;0;0;0;0;0;0;0;0;0;0,8911;0,0059;0
